Ticker,ETF_Ticker,ETF_Name,Category,Expense_Ratio,Weightage
ZBRA,IQM,Franklin Intelligent Machines ETF,Large Cap Growth Equities,0.5,2.96
ZBRA,FEVR,Inspire Faithward Large Cap Momentum ESG ETF,Large Cap Growth Equities,0.85,2.7
ZBRA,IVDG,Invesco Focused Discovery Growth ETF,N/A,0.59,2.63
ZBRA,NUMG,Nuveen ESG Mid-Cap Growth ETF,Mid Cap Growth Equities,0.3,2.59
ZBRA,QQQN,VictoryShares Nasdaq Next 50 ETF,Mid Cap Growth Equities,0.18,2.51
ZBRA,QQQJ,Invesco NASDAQ Next Gen 100 ETF,Large Cap Growth Equities,0.15,1.78
ZBRA,ROBO,ROBO Global Robotics & Automation Index ETF,Global Equities,0.95,1.54
ZBRA,JOET,Virtus Terranova U.S. Quality Momentum ETF,Large Cap Blend Equities,0.29,0.85
ABBV,MJJ,Microsectors Cannabis ETN,Health & Biotech Equities,0.7,9.44
ABBV,FTXH,First Trust Nasdaq Pharmaceuticals ETF,Health & Biotech Equities,0.6,7.35
ABBV,FDL,First Trust Morningstar Dividend Leaders Index Fund,Large Cap Value Equities,0.45,6.59
ABBV,WBIY,WBI Power Factor High Dividend ETF,All Cap Equities,0.7,6.29
ABBV,IEIH,iShares Evolved U.S. Innovative Healthcare ETF,Health & Biotech Equities,0.18,5.91
ABBV,PJP,Invesco Dynamic Pharmaceuticals ETF,Health & Biotech Equities,0.58,5.89
ABBV,PPH,VanEck Pharmaceutical ETF,Health & Biotech Equities,0.35,5.25
ABBV,DHS,WisdomTree US High Dividend Fund,Large Cap Value Equities,0.38,5.23
ABBV,HDV,iShares Core High Dividend ETF,Large Cap Value Equities,0.08,5.14
ABBV,DURA,VanEck Morningstar Durable Dividend ETF,Large Cap Blend Equities,0.29,4.91
AES,RYU,Invesco S&P 500® Equal Weight Utilities ETF,Utilities Equities,0.4,3.71
AES,VCLN,Virtus Duff & Phelps Clean Energy ETF,N/A,0.59,2.71
ALGN,QQQA,ProShares Nasdaq-100 Dorsey Wright Momentum ETF,N/A,0.58,4.68
ALGN,FFND,Future Fund Active ETF,N/A,1.01,3.07
ALGN,AMOM,QRAFT AI-Enhanced U.S. Large Cap Momentum ETF,Large Cap Growth Equities,0.75,2.59
ALGN,QGRO,American Century STOXX U.S. Quality Growth ETF,Large Cap Growth Equities,0.29,2.35
ALGN,MMLG,First Trust Multi-Manager Large Growth ETF,Large Cap Growth Equities,0.85,2.27
ALGN,RPG,Invesco S&P 500® Pure Growth ETF,Large Cap Growth Equities,0.35,2.01
ALGN,FXH,First Trust Health Care AlphaDEX Fund,Health & Biotech Equities,0.61,2.01
ALGN,JOET,Virtus Terranova U.S. Quality Momentum ETF,Large Cap Blend Equities,0.29,0.9
AMCR,CUT,Invesco MSCI Global Timber ETF,Materials,0.61,5.12
AMCR,RDIV,Invesco S&P Ultra Dividend Revenue ETF,All Cap Equities,0.39,3.12
AMCR,SPHD,Invesco S&P 500® High Dividend Low Volatility ETF,Volatility Hedged Equity,0.3,2.26
AMCR,NUMV,Nuveen ESG Mid-Cap Value ETF,Mid Cap Blend Equities,0.3,1.85
AMCR,SDY,SPDR S&P Dividend ETF,All Cap Equities,0.35,1.61
AMP,PKW,Invesco BuyBack Achievers™ ETF,Large Cap Blend Equities,0.64,4.38
AMP,PFI,Invesco DWA Financial Momentum ETF,All Cap Equities,0.6,3.72
AMP,LSAT,Leadershares Alphafactor Tactical Focused ETF,Money Market,0.99,3.58
AMP,KCE,SPDR S&P Capital Markets ETF,Financials Equities,0.35,1.78
AMP,RYF,Invesco S&P 500® Equal Weight Financials ETF,Financials Equities,0.4,1.64
AMP,QDIV,Global X S&P 500 Quality Dividend ETF,Large Cap Blend Equities,0.2,1.52
AMP,CHGX,Change Finance U.S. Large Cap Fossil Fuel Free ETF,Large Cap Growth Equities,0.49,1.09
AMP,LSAF,LeaderShares AlphaFactor US Core Equity ETF,All Cap Equities,0.75,1.06
AMP,VOE,Vanguard Mid-Cap Value ETF,Mid Cap Value Equities,0.07,0.94
AMP,KLCD,KFA Large Cap Quality Dividend Index ETF,Large Cap Blend Equities,0.42,0.87
AON,VSDA,VictoryShares Dividend Accelerator ETF,Large Cap Growth Equities,0.35,2.37
AON,SPMV,Invesco S&P 500 Minimum Variance ETF,Large Cap Growth Equities,0.1,1.97
AON,VFQY,Vanguard U.S. Quality Factor ETF,All Cap Equities,0.13,0.87
T,FDL,First Trust Morningstar Dividend Leaders Index Fund,Large Cap Value Equities,0.45,8.96
T,HDV,iShares Core High Dividend ETF,Large Cap Value Equities,0.08,7.1
T,VLUE,iShares MSCI USA Value Factor ETF,Large Cap Value Equities,0.15,6.24
T,JHCS,John Hancock Multifactor Media & Communications ETF,Large Cap Growth Equities,0.4,5.72
T,DURA,VanEck Morningstar Durable Dividend ETF,Large Cap Blend Equities,0.29,4.57
T,GBLO,Global Beta Low Beta ETF,Large Cap Blend Equities,0.29,4.42
T,XLC,Communication Services Select Sector SPDR Fund,Large Cap Growth Equities,0.12,4.34
T,IYZ,iShares U.S. Telecommunications ETF,Communications Equities,0.42,4.28
T,SPVU,Invesco S&P 500® Enhanced Value ETF,Large Cap Value Equities,0.13,4.25
T,VOX,Vanguard Communication Services ETF,Large Cap Growth Equities,0.1,4.22
BLL,GSFP,Goldman Sachs Future Planet Equity ETF,Global Equities,0.75,3.27
BLL,JHMA,John Hancock Multifactor Materials ETF,Materials,0.4,3.16
BLL,ROKT,SPDR S&P Kensho Final Frontiers ETF,Industrials Equities,0.45,2.94
BLL,XLB,Materials Select Sector SPDR Fund,Materials,0.12,2.93
BLL,VAW,Vanguard Materials ETF,Materials,0.1,2.46
BLL,NUMG,Nuveen ESG Mid-Cap Growth ETF,Mid Cap Growth Equities,0.3,2.43
BLL,FMAT,Fidelity MSCI Materials Index ETF,Materials,0.08,2.26
TECH,PBE,Invesco Dynamic Biotechnology & Genome ETF,Health & Biotech Equities,0.59,5.44
TECH,BBH,VanEck Biotech ETF,Health & Biotech Equities,0.35,4.47
TECH,FBT,First Trust NYSE Arca Biotechnology Index Fund,Health & Biotech Equities,0.55,3.48
TECH,FRTY,Alger Mid Cap 40 ETF,Mid Cap Growth Equities,0.6,3.27
TECH,BFTR,Future Innovators ETF,Small Cap Growth Equities,0.8,3.04
TECH,WGRO,WisdomTree U.S. Growth & Momentum Fund,Large Cap Growth Equities,0.55,1.91
TECH,IBB,iShares Biotechnology ETF,Health & Biotech Equities,0.45,1.6
TECH,WDNA,WisdomTree BioRevolution Fund,Health & Biotech Equities,0.45,1.33
TECH,VBK,Vanguard Small Cap Growth ETF,Small Cap Growth Equities,0.07,0.79
TECH,SCHM,Schwab US Mid-Cap ETF,Mid Cap Growth Equities,0.04,0.44
BSX,IHI,iShares U.S. Medical Devices ETF,Health & Biotech Equities,0.41,3.89
BSX,AGNG,Global X Aging Population ETF,Health & Biotech Equities,0.5,3.12
BSX,IEHS,iShares Evolved U.S. Healthcare Staples ETF,Health & Biotech Equities,0.18,2.05
BSX,HTEC,ROBO Global Healthcare Technology and Innovation ETF,Health & Biotech Equities,0.68,1.46
CZR,BJK,VanEck Gaming ETF,Consumer Discretionary Equities,0.65,4.67
CZR,BETZ,Roundhill Sports Betting & iGaming ETF,Consumer Discretionary Equities,0.75,3.22
CZR,SPHB,Invesco S&P 500® High Beta ETF,Large Cap Blend Equities,0.25,1.36
CZR,FSMO,Fidelity Small-Mid Cap Opportunities ETF,N/A,0.64,1.25
CZR,BBMC,JPMorgan BetaBuilders U.S. Mid Cap Equity ETF,Small Cap Growth Equities,0.07,0.56
CZR,SCHM,Schwab US Mid-Cap ETF,Mid Cap Growth Equities,0.04,0.47
CAT,DIA,SPDR Dow Jones Industrial Average ETF Trust,Large Cap Growth Equities,0.16,3.77
CAT,XLI,Industrial Select Sector SPDR Fund,Industrials Equities,0.12,3.53
CAT,VIS,Vanguard Industrials ETF,Industrials Equities,0.1,2.73
CAT,FIDU,Fidelity MSCI Industrial Index ETF,Industrials Equities,0.08,2.66
CAT,IYJ,iShares U.S. Industrials ETF,Industrials Equities,0.42,1.95
CAT,EXI,iShares Global Industrials ETF,Industrials Equities,0.43,1.84
CAT,JHMI,John Hancock Multifactor Industrials ETF,Industrials Equities,0.4,1.65
CERN,PSJ,Invesco Dynamic Software ETF,All Cap Equities,0.56,5.14
CERN,EDOC,Global X Telemedicine & Digital Health ETF,Health & Biotech Equities,0.68,4.41
CERN,FLV,American Century Focused Large Cap Value ETF,Global Equities,0.42,2.69
CERN,AUSF,Global X Adaptive U.S. Factor ETF,All Cap Equities,0.27,2.05
CERN,ALTL,Pacer Lunt Large Cap Alternator ETF,Large Cap Growth Equities,0.6,1.14
CERN,TPLC,Timothy Plan Fund Timothy Plan US Large/Mid Cap Core Fund,Mid Cap Growth Equities,0.52,0.52
CERN,TPLE,Timothy Plan Us Large/Mid Cap Core Enhanced ETF,N/A,0.52,0.52
CHD,PSL,Invesco DWA Consumer Staples Momentum ETF,Consumer Staples Equities,0.6,4.39
CHD,RHS,Invesco S&P 500® Equal Weight Consumer Staples ETF,Consumer Staples Equities,0.4,3.37
CHD,AMER,Emles Made in America ETF,All Cap Equities,0.49,3.09
CHD,KLDW,Knowledge Leaders Developed World ETF,Global Equities,0.75,1.67
CHD,RBUS,Nationwide Risk-Based U.S. Equity ETF,Large Cap Blend Equities,0.3,0.61
CHD,SSPY,Syntax Stratified LargeCap ETF,Large Cap Blend Equities,0.3,0.55
CHD,CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,Large Cap Blend Equities,0.35,0.33
CHD,CFA,VictoryShares US 500 Volatility Wtd ETF,Large Cap Blend Equities,0.35,0.33
CLX,ALTL,Pacer Lunt Large Cap Alternator ETF,Large Cap Growth Equities,0.6,1.15
CLX,RBUS,Nationwide Risk-Based U.S. Equity ETF,Large Cap Blend Equities,0.3,1.04
CLX,ONEY,SPDR Russell 1000 Yield Focus ETF,All Cap Equities,0.2,0.99
CAG,FXG,First Trust Consumer Staples AlphaDEX Fund,Consumer Staples Equities,0.63,3.78
CAG,FTXG,First Trust Nasdaq Food & Beverage ETF,Consumer Staples Equities,0.6,3.76
CAG,AMER,Emles Made in America ETF,All Cap Equities,0.49,2.24
CTRA,PXE,Invesco Dynamic Energy Exploration & Production ETF,Energy Equities,0.63,5.71
CTRA,FTXN,First Trust Nasdaq Oil & Gas ETF,Energy Equities,0.6,4.01
CTRA,FCG,First Trust Natural Gas ETF,Energy Equities,0.6,3.43
CTRA,IEO,iShares U.S. Oil & Gas Exploration & Production ETF,Energy Equities,0.42,3.35
CTRA,SPDV,AAM S&P 500 High Dividend Value ETF,Large Cap Value Equities,0.29,2.39
CTRA,QDIV,Global X S&P 500 Quality Dividend ETF,Large Cap Blend Equities,0.2,1.53
CTRA,JPME,JPMorgan Diversified Return US Mid Cap Equity ETF,Mid Cap Blend Equities,0.24,0.87
CTRA,JPUS,JPMorgan Diversified Return US Equity ETF,Large Cap Blend Equities,0.18,0.72
CTRA,AVUV,Avantis U.S. Small Cap Value ETF,Small Cap Value Equities,0.25,0.72
CTRA,EQAL,Invesco Russell 1000 Equal Weight ETF,All Cap Equities,0.2,0.52
DVA,QSY,WisdomTree U.S. Quality Shareholder Yield Fund,All Cap Equities,0.38,1.35
DFS,TPAY,Ecofin Digital Payments Infrastructure Fund,Technology Equities,0.4,4.71
DFS,FTXO,First Trust Nasdaq Bank ETF,Financials Equities,0.6,3.35
DFS,IPAY,ETFMG Prime Mobile Payments ETF,Technology Equities,0.75,3.0
DFS,GENY,Principal Millennials ETF,Large Cap Growth Equities,0.45,2.39
DFS,VOE,Vanguard Mid-Cap Value ETF,Mid Cap Value Equities,0.07,1.16
DFS,FSMO,Fidelity Small-Mid Cap Opportunities ETF,N/A,0.64,1.1
DFS,IMCV,iShares Morningstar Mid-Cap ETF,Mid Cap Value Equities,0.06,0.78
DFS,OMFL,Invesco Russell 1000 Dynamic Multifactor ETF,Large Cap Blend Equities,0.29,0.61
DPZ,EATZ,AdvisorShares Restaurant ETF,N/A,0.99,4.99
DPZ,PEZ,Invesco DWA Consumer Cyclicals Momentum ETF,Consumer Discretionary Equities,0.6,3.95
DPZ,LIV,Emles (a)Home ETF,Consumer Discretionary Equities,0.49,3.73
DPZ,LEAD,Siren DIVCON Leaders Dividend ETF,Large Cap Growth Equities,0.43,2.65
DPZ,PDP,Invesco DWA Momentum ETF,Large Cap Growth Equities,0.62,2.58
DPZ,RBUS,Nationwide Risk-Based U.S. Equity ETF,Large Cap Blend Equities,0.3,0.66
EMN,IYM,iShares U.S. Basic Materials ETF,Materials,0.43,2.47
EMR,FLV,American Century Focused Large Cap Value ETF,Global Equities,0.42,2.94
EMR,PAVE,Global X US Infrastructure Development ETF,Utilities Equities,0.47,2.72
EMR,LVHD,Legg Mason Low Volatility High Dividend ETF,Volatility Hedged Equity,0.27,2.52
EMR,VSDA,VictoryShares Dividend Accelerator ETF,Large Cap Growth Equities,0.35,1.98
EMR,KLDW,Knowledge Leaders Developed World ETF,Global Equities,0.75,0.83
EL,PSL,Invesco DWA Consumer Staples Momentum ETF,Consumer Staples Equities,0.6,4.39
EL,JRNY,ALPS Global Travel Beneficiaries ETF,Consumer Discretionary Equities,0.65,4.38
EL,XLP,Consumer Staples Select Sector SPDR Fund,Consumer Staples Equities,0.12,4.36
EL,VDC,Vanguard Consumer Staples ETF,Consumer Staples Equities,0.1,3.28
EL,FSTA,FIDELITY COVINGTON TRUST MSCI CONSUMER STAPLES INDEX ETF,Consumer Staples Equities,0.08,3.27
EL,RHS,Invesco S&P 500® Equal Weight Consumer Staples ETF,Consumer Staples Equities,0.4,3.16
EL,LUXE,Emles Luxury Goods ETF,Consumer Discretionary Equities,0.6,2.82
EL,KXI,iShares Global Consumer Staples ETF,Consumer Staples Equities,0.43,2.06
EL,IEDI,iShares Evolved U.S. Discretionary Spending ETF,Consumer Discretionary Equities,0.18,1.3
EL,JOET,Virtus Terranova U.S. Quality Momentum ETF,Large Cap Blend Equities,0.29,0.85
EXR,NURE,Nuveen Short-Term REIT ETF,Real Estate,0.35,5.34
EXR,REZ,iShares Residential and Multisector Real Estate ETF,Real Estate,0.48,5.21
EXR,EWRE,Invesco S&P 500® Equal Weight Real Estate ETF,Real Estate,0.4,3.46
EXR,GQRE,FlexShares Global Quality Real Estate Index Fund,Global Real Estate,0.45,3.13
EXR,ICF,iShares Cohen & Steers REIT ETF,Real Estate,0.33,2.86
EXR,FPRO,Fidelity Real Estate Investment ETF,Global Real Estate,0.59,2.52
EXR,RWR,SPDR Dow Jones REIT ETF,Real Estate,0.25,2.48
EXR,FRI,First Trust S&P REIT Index Fund,Real Estate,0.5,2.15
EXR,BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate,0.11,2.14
EXR,USRT,iShares Core U.S. REIT ETF,Real Estate,0.08,2.09
FITB,IAT,iShares U.S. Regional Banks ETF,Financials Equities,0.41,4.53
FITB,KBWB,Invesco KBW Bank ETF,Financials Equities,0.35,4.17
FITB,FTXO,First Trust Nasdaq Bank ETF,Financials Equities,0.6,4.14
FITB,KRE,SPDR S&P Regional Banking ETF,Financials Equities,0.35,1.97
FITB,TEQI,T. Rowe Price Equity Income ETF,Large Cap Value Equities,0.54,1.73
FITB,RYF,Invesco S&P 500® Equal Weight Financials ETF,Financials Equities,0.4,1.64
FITB,JHMM,John Hancock Multifactor Mid Cap ETF,Mid Cap Growth Equities,0.41,0.39
FTV,FTCS,First Trust Capital Strength ETF,Large Cap Growth Equities,0.56,2.09
FTV,FXR,First Trust Industrials/Producer Durables AlphaDEX Fund,Industrials Equities,0.64,1.31
FTV,FTA,First Trust Large Cap Value AlphaDEX Fund,Large Cap Value Equities,0.6,0.94
FTV,FAB,First Trust Multi Cap Value AlphaDEX Fund,All Cap Equities,0.7,0.47
IT,PBS,Invesco Dynamic Media ETF,All Cap Equities,0.63,2.9
IT,EQOP,Natixis U.S. Equity Opportunities ETF,Large Cap Blend Equities,0.9,2.24
IT,WGRO,WisdomTree U.S. Growth & Momentum Fund,Large Cap Growth Equities,0.55,1.88
IT,CZA,Invesco Zacks Mid-Cap ETF,Mid Cap Blend Equities,0.69,1.68
IT,USMF,WisdomTree US Multifactor Fund,All Cap Equities,0.28,1.08
IT,ETHO,Etho Climate Leadership U.S. ETF,All Cap Equities,0.48,0.61
IT,DEUS,Xtrackers Russell US Multifactor ETF,All Cap Equities,0.17,0.55
IT,ONEO,SPDR Russell 1000 Momentum Focus ETF,All Cap Equities,0.2,0.44
IT,FNDA,Schwab Fundamental US Small Co. Index ETF,Small Cap Blend Equities,0.25,0.3
IT,USEQ,Invesco Russell 1000 Enhanced Equal Weight ETF,All Cap Equities,0.29,0.22
GPN,TPAY,Ecofin Digital Payments Infrastructure Fund,Technology Equities,0.4,3.74
GPN,IPAY,ETFMG Prime Mobile Payments ETF,Technology Equities,0.75,3.1
HST,NURE,Nuveen Short-Term REIT ETF,Real Estate,0.35,4.17
HST,EWRE,Invesco S&P 500® Equal Weight Real Estate ETF,Real Estate,0.4,3.7
HST,TRYP,"SonicShares Airlines, Hotels, Cruise Lines ETF",Consumer Discretionary Equities,0.75,2.29
IDXX,PAWZ,ProShares Pet Care ETF,Global Equities,0.5,9.63
IDXX,MOO,VanEck Agribusiness ETF,Large Cap Blend Equities,0.56,5.7
IDXX,PTH,Invesco DWA Healthcare Momentum ETF,Health & Biotech Equities,0.6,3.74
IDXX,FIW,First Trust Water ETF,Water Equities ,0.54,3.56
IDXX,IVDG,Invesco Focused Discovery Growth ETF,N/A,0.59,3.44
IDXX,IHI,iShares U.S. Medical Devices ETF,Health & Biotech Equities,0.41,3.4
IDXX,QGRO,American Century STOXX U.S. Quality Growth ETF,Large Cap Growth Equities,0.29,1.83
IDXX,BIBL,Inspire 100 ETF,Large Cap Growth Equities,0.35,1.56
IDXX,VOT,Vanguard Mid-Cap Growth ETF,Mid Cap Growth Equities,0.07,1.52
IDXX,FCTR,First Trust Lunt U.S. Factor Rotation ETF,Large Cap Growth Equities,0.65,1.39
IFF,IYM,iShares U.S. Basic Materials ETF,Materials,0.43,5.51
IFF,JHMA,John Hancock Multifactor Materials ETF,Materials,0.4,3.89
IFF,XLB,Materials Select Sector SPDR Fund,Materials,0.12,3.7
IFF,VAW,Vanguard Materials ETF,Materials,0.1,2.95
IFF,FMAT,Fidelity MSCI Materials Index ETF,Materials,0.08,2.84
IFF,DEMZ,Democratic Large Cap Core ETF,Large Cap Blend Equities,0.45,2.44
IFF,ANEW,ProShares MSCI Transformational Changes ETF,Global Equities,0.45,1.94
IFF,LGBT,LGBTQ + ESG100 ETF,N/A,0.75,1.82
IFF,NVQ,QRAFT AI-Enhanced US Next Value ETF,All Cap Equities,0.75,1.66
IFF,VOE,Vanguard Mid-Cap Value ETF,Mid Cap Value Equities,0.07,1.12
IRM,SRVR,Pacer Benchmark Data & Infrastructure Real Estate SCTR ETF,Real Estate,0.6,4.6
IRM,SRET,Global X SuperDividend REIT ETF,Real Estate,0.58,4.42
IRM,DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,All Cap Equities,0.6,4.07
IRM,SPHD,Invesco S&P 500® High Dividend Low Volatility ETF,Volatility Hedged Equity,0.3,3.23
IRM,DIV,Global X SuperDividend U.S. ETF,Volatility Hedged Equity,0.45,2.59
IRM,DTN,WisdomTree US Dividend ex-Financials Fund,Large Cap Value Equities,0.38,2.2
IRM,GQRE,FlexShares Global Quality Real Estate Index Fund,Global Real Estate,0.45,1.63
IRM,SDIV,Global X SuperDividend ETF,Global Equities,0.59,1.33
JNPR,IGN,iShares North American Tech-Multimedia Networking ETF,Communications Equities,0.43,8.85
JNPR,IHAK,iShares Cybersecurity & Tech ETF,Technology Equities,0.47,4.06
JNPR,IYZ,iShares U.S. Telecommunications ETF,Communications Equities,0.42,3.59
JNPR,XTL,SPDR S&P Telecom ETF,Communications Equities,0.35,3.37
JNPR,CIBR,First Trust NASDAQ Cybersecurity ETF,Technology Equities,0.6,3.07
JNPR,MOON,Direxion Moonshot Innovators ETF,Technology Equities,0.65,2.45
JNPR,HACK,ETFMG Prime Cyber Security ETF,Technology Equities,0.6,2.2
JNPR,SDOG,ALPS Sector Dividend Dogs ETF,Large Cap Value Equities,0.4,2.2
JNPR,OUSM,OShares U.S. Small-Cap Quality Dividend ETF,Small Cap Blend Equities,0.48,2.16
JNPR,QSY,WisdomTree U.S. Quality Shareholder Yield Fund,All Cap Equities,0.38,1.69
KLAC,BUL,Pacer US Cash Cows Growth ETF,All Cap Equities,0.6,5.48
KLAC,PSI,Invesco Dynamic Semiconductors ETF,Technology Equities,0.56,5.32
KLAC,FTXL,First Trust Nasdaq Semiconductor ETF,Technology Equities,0.6,4.41
KLAC,SOXQ,Invesco PHLX Semiconductor ETF,N/A,0.0,4.4
KLAC,SOXX,iShares Semiconductor ETF,Technology Equities,0.43,4.37
KLAC,TDV,ProShares S&P Technology Dividend Aristocrats ETF,Technology Equities,0.46,3.28
KLAC,FEVR,Inspire Faithward Large Cap Momentum ESG ETF,Large Cap Growth Equities,0.85,2.86
KLAC,SMH,VanEck Semiconductor ETF,Technology Equities,0.35,2.69
KLAC,LEAD,Siren DIVCON Leaders Dividend ETF,Large Cap Growth Equities,0.43,2.62
KLAC,QTEC,First Trust NASDAQ-100 Technology Sector Index Fund,Technology Equities,0.57,2.61
L,ABEQ,Absolute Core Strategy ETF,All Cap Equities,0.85,5.02
L,DFNL,Davis Select Financial ETF,Financials Equities,0.64,3.73
L,KIE,SPDR S&P Insurance ETF,Financials Equities,0.35,2.1
L,PKW,Invesco BuyBack Achievers™ ETF,Large Cap Blend Equities,0.64,1.86
MAR,CRUZ,Defiance Hotel Airline and Cruise ETF,Consumer Discretionary Equities,0.45,8.74
MAR,TRYP,"SonicShares Airlines, Hotels, Cruise Lines ETF",Consumer Discretionary Equities,0.75,5.54
MAR,JRNY,ALPS Global Travel Beneficiaries ETF,Consumer Discretionary Equities,0.65,5.02
MAR,QQQA,ProShares Nasdaq-100 Dorsey Wright Momentum ETF,N/A,0.58,4.48
MAR,PPTY,US Diversified Real Estate ETF,Real Estate,0.49,1.91
MAR,QQXT,First Trust Nasdaq-100 Ex-Technology Sector Index Fund,Large Cap Growth Equities,0.6,1.84
MAR,RCD,Invesco S&P 500® Equal Weight Consumer Discretionary ETF,Consumer Discretionary Equities,0.4,1.79
MAR,LGBT,LGBTQ + ESG100 ETF,N/A,0.75,1.61
MAR,QQQE,Direxion NASDAQ-100 Equal Weighted Index Shares,Large Cap Growth Equities,0.35,1.09
MAR,QQEW,First Trust Nasdaq-100 Equal Weighted Index Fund,Large Cap Growth Equities,0.58,1.08
MCK,PPH,VanEck Pharmaceutical ETF,Health & Biotech Equities,0.35,4.76
MCK,PKW,Invesco BuyBack Achievers™ ETF,Large Cap Blend Equities,0.64,4.29
MCK,FXG,First Trust Consumer Staples AlphaDEX Fund,Consumer Staples Equities,0.63,3.48
MCK,COWZ,Pacer US Cash Cows 100 ETF,All Cap Equities,0.49,2.05
MCK,RWL,Invesco S&P 500 Revenue ETF,Large Cap Blend Equities,0.39,1.91
MCK,XHS,SPDR S&P Health Care Services ETF,Health & Biotech Equities,0.35,1.8
MCK,RYH,Invesco S&P 500® Equal Weight Health Care ETF,Health & Biotech Equities,0.4,1.73
MCK,IMCV,iShares Morningstar Mid-Cap ETF,Mid Cap Value Equities,0.06,0.75
MSFT,XLK,Technology Select Sector SPDR Fund,Technology Equities,0.12,22.36
MSFT,FTEC,Fidelity MSCI Information Technology Index ETF,Technology Equities,0.08,18.04
MSFT,IXN,iShares Global Tech ETF,Technology Equities,0.43,17.85
MSFT,VGT,Vanguard Information Technology ETF,Technology Equities,0.1,17.03
MSFT,IYW,iShares U.S. Technology ETF,Technology Equities,0.43,16.88
MSFT,IETC,iShares Evolved U.S. Technology ETF,Technology Equities,0.18,15.63
MSFT,IWY,iShares Russell Top 200 Growth ETF,Large Cap Growth Equities,0.2,13.15
MSFT,IOO,iShares Global 100 ETF,Large Cap Growth Equities,0.4,12.97
MSFT,AVDG,AVDR U.S. LargeCap ESG ETF,Large Cap Growth Equities,0.6,12.78
MSFT,IVSG,Invesco Select Growth ETF,N/A,0.48,12.72
MCO,CWS,AdvisorShares Focused Equity ETF,Large Cap Growth Equities,0.66,4.56
MCO,PFI,Invesco DWA Financial Momentum ETF,All Cap Equities,0.6,3.66
MCO,DEMZ,Democratic Large Cap Core ETF,Large Cap Blend Equities,0.45,3.01
MCO,LEAD,Siren DIVCON Leaders Dividend ETF,Large Cap Growth Equities,0.43,2.33
MCO,DFND,Siren DIVCON Dividend Defender ETF,Large Cap Blend Equities,1.5,2.29
MCO,VSLU,Applied Finance Valuation Large Cap ETF,N/A,0.49,1.74
MCO,FCTR,First Trust Lunt U.S. Factor Rotation ETF,Large Cap Growth Equities,0.65,1.6
MCO,PSET,Principal Quality ETF,Large Cap Growth Equities,0.15,1.15
MCO,VFLQ,Vanguard U.S. Liquidity Factor ETF,All Cap Equities,0.13,1.02
NEM,RING,iShares MSCI Global Gold Miners ETF,Materials,0.39,19.72
NEM,GDX,VanEck Gold Miners ETF,Materials,0.52,13.65
NEM,SGDM,Sprott Gold Miners ETF,Materials,0.5,9.86
NEM,IYM,iShares U.S. Basic Materials ETF,Materials,0.43,6.77
NEM,SLVP,iShares MSCI Global Silver Miners ETF,Materials,0.39,5.34
NEM,WBIY,WBI Power Factor High Dividend ETF,All Cap Equities,0.7,4.76
NEM,XLB,Materials Select Sector SPDR Fund,Materials,0.12,4.57
NEM,XME,SPDR S&P Metals & Mining ETF,Materials,0.35,4.56
NEM,NANR,SPDR S&P North American Natural Resources ETF,Commodity Producers Equities,0.35,4.06
NEM,FXZ,First Trust Materials AlphaDEX Fund,Materials,0.67,3.71
NI,UTES,Virtus Reaves Utilities ETF,Utilities Equities,0.49,4.38
NI,RYU,Invesco S&P 500® Equal Weight Utilities ETF,Utilities Equities,0.4,3.76
NI,TPYP,Tortoise North American Pipeline Fund,Energy Equities,0.4,3.69
NI,PUI,Invesco DWA Utilities Momentum ETF,Utilities Equities,0.6,3.19
NVDA,SMH,VanEck Semiconductor ETF,Technology Equities,0.35,13.99
NVDA,BOTZ,Global X Robotics & Artificial Intelligence ETF,Global Equities,0.68,11.16
NVDA,WUGI,Esoterica NextG Economy ETF,Large Cap Growth Equities,0.75,10.39
NVDA,ESPO,VanEck Video Gaming and eSports ETF,Large Cap Growth Equities,0.55,10.15
NVDA,META,Roundhill Ball Metaverse ETF,N/A,0.75,10.07
NVDA,HERO,Global X Video Games & Esports ETF,Large Cap Growth Equities,0.5,9.95
NVDA,SOXQ,Invesco PHLX Semiconductor ETF,N/A,0.0,9.74
NVDA,SOXX,iShares Semiconductor ETF,Technology Equities,0.43,9.66
NVDA,VCAR,Simplify Volt RoboCar Disruption and Tech ETF,Consumer Discretionary Equities,0.95,9.33
NVDA,FNGS,MicroSectors FANG+ ETN,Large Cap Growth Equities,0.58,8.55
ORCL,PSJ,Invesco Dynamic Software ETF,All Cap Equities,0.56,5.65
