Ticker,Year,Total_Revenue,Cost_of_Revenue,Gross_Profit,Operating_Expense,Operating_Income,Net_Non_Operating_Interest_Income_Expense,Other_Income_Expense,Pretax_Income,Tax_Provision
EXPD,2017.0,6920948.0,6037921.0,883027.0,182767.0,700260.0,13204.0,5131.0,718595.0,228212.0
FAST,2021.0,5837000.0,3153900.0,2683100.0,1503600.0,1179500.0,-9400.0,,1171500.0,281600.0
FAST,2020.0,5647300.0,3079500.0,2567800.0,1427400.0,1140400.0,-9100.0,1400.0,1132700.0,273600.0
FAST,2019.0,5333700.0,2818300.0,2515400.0,1459400.0,1056000.0,-13500.0,1200.0,1043700.0,252800.0
FAST,2018.0,4965100.0,2566200.0,2398900.0,1400200.0,998700.0,-12200.0,500.0,987000.0,235100.0
FAST,2017.0,4390500.0,2226900.0,2163600.0,1282800.0,880800.0,-8700.0,1000.0,873100.0,294500.0
FLT,2021.0,2648814.0,509800.0,2139014.0,942811.0,1196203.0,-122598.0,-4096.0,1069509.0,245165.0
FLT,2020.0,2388855.0,596363.0,1792492.0,820227.0,972265.0,-129803.0,40063.0,882525.0,178309.0
FLT,2019.0,2648848.0,530669.0,2118179.0,886749.0,1231430.0,-150048.0,-3563.0,1077819.0,182746.0
FLT,2018.0,2433492.0,487695.0,1945797.0,855099.0,1090698.0,-138494.0,142921.0,1095125.0,283642.0
FLT,2017.0,2249538.0,429613.0,1819925.0,936165.0,883760.0,-107146.0,116976.0,893590.0,153390.0
BEN,2021.0,8425500.0,5077100.0,3348400.0,1473400.0,1875000.0,-85400.0,654600.0,2444200.0,349600.0
BEN,2021.0,8425500.0,5077100.0,3348400.0,1473400.0,1875000.0,-85400.0,654600.0,2444200.0,349600.0
BEN,2020.0,5566500.0,3577000.0,1989500.0,940600.0,1048900.0,-19100.0,-11900.0,1017900.0,230800.0
BEN,2019.0,5774500.0,3404300.0,2370200.0,812800.0,1557400.0,6300.0,84100.0,1647800.0,442300.0
BEN,2018.0,6319100.0,3430300.0,2888800.0,770200.0,2118600.0,27800.0,68800.0,2215200.0,1472500.0
GPN,2021.0,8259974.0,3727923.0,4532051.0,3242169.0,1289882.0,-306674.0,,983208.0,149580.0
GPN,2020.0,7423558.0,3650727.0,3772831.0,2878878.0,893953.0,-299997.0,,593956.0,77153.0
GPN,2019.0,4911892.0,2073803.0,2838089.0,2046672.0,791417.0,-273492.0,,517925.0,62190.0
GPN,2018.0,3366366.0,1095014.0,2271352.0,1534297.0,737055.0,-174900.0,,562155.0,77488.0
GPN,2017.0,3975163.0,1928037.0,2047126.0,1488258.0,558868.0,-166185.0,,392683.0,-101387.0
HSIC,2021.0,12236224.0,8683682.0,3552542.0,2712507.0,840035.0,-24269.0,-8337.0,807429.0,183397.0
HSIC,2020.0,10119141.0,7304798.0,2814343.0,2246947.0,567396.0,-31535.0,-35966.0,499895.0,95374.0
HSIC,2019.0,9985803.0,6894917.0,3090886.0,2357920.0,732966.0,-35035.0,-17624.0,680307.0,159515.0
HSIC,2018.0,13201995.0,9606911.0,3595084.0,2701876.0,893208.0,-57550.0,-140310.0,695348.0,155492.0
HSIC,2017.0,12461543.0,9062440.0,3399103.0,2539734.0,859369.0,-36101.0,-420.0,822848.0,362506.0
HST,2021.0,2159000.0,1075000.0,1084000.0,1689000.0,-605000.0,-175000.0,235000.0,-545000.0,-145000.0
HST,2020.0,1620000.0,1094000.0,526000.0,1479000.0,-953000.0,-185000.0,177000.0,-961000.0,-220000.0
HST,2019.0,5469000.0,2358000.0,3111000.0,2317000.0,794000.0,-184000.0,352000.0,962000.0,30000.0
HST,2018.0,5524000.0,2408000.0,3116000.0,2593000.0,523000.0,-161000.0,939000.0,1301000.0,150000.0
HST,2017.0,5387000.0,2364000.0,3023000.0,2360000.0,663000.0,-161000.0,149000.0,651000.0,80000.0
IDXX,2021.0,3135208.0,1292695.0,1842513.0,924581.0,917932.0,-29725.0,,888207.0,131176.0
IDXX,2020.0,2706655.0,1135615.0,1571040.0,876516.0,694524.0,-32539.0,,661985.0,79854.0
IDXX,2019.0,2406908.0,1041359.0,1365549.0,812703.0,552846.0,-30628.0,,522218.0,94426.0
IDXX,2018.0,2213242.0,971700.0,1241542.0,750207.0,491335.0,-33593.0,,457742.0,80695.0
IDXX,2017.0,1969058.0,871676.0,1097382.0,684354.0,413028.0,-31971.0,,381057.0,117788.0
ICE,2021.0,9073000.0,4184000.0,4889000.0,1483000.0,3406000.0,-432000.0,1289000.0,4263000.0,1195000.0
ICE,2020.0,8244000.0,3945000.0,4299000.0,1161000.0,3138000.0,-347000.0,-25000.0,2766000.0,658000.0
ICE,2019.0,6547000.0,2856000.0,3691000.0,1016000.0,2675000.0,-250000.0,56000.0,2481000.0,521000.0
ICE,2018.0,6276000.0,2723000.0,3553000.0,936000.0,2617000.0,-222000.0,125000.0,2520000.0,500000.0
ICE,2017.0,5834000.0,2539000.0,3295000.0,880000.0,2415000.0,-187000.0,289000.0,2517000.0,-25000.0
IQV,2021.0,13536000.0,9041000.0,4495000.0,3259000.0,1236000.0,-381000.0,,946000.0,167000.0
IQV,2020.0,11359000.0,7500000.0,3859000.0,3076000.0,783000.0,-410000.0,,373000.0,72000.0
IQV,2019.0,11088000.0,7300000.0,3788000.0,2936000.0,852000.0,-438000.0,-62000.0,352000.0,116000.0
IQV,2018.0,10412000.0,6746000.0,3666000.0,2857000.0,809000.0,-406000.0,-75000.0,328000.0,59000.0
IQV,2017.0,9739000.0,6301000.0,3438000.0,2616000.0,822000.0,-339000.0,-152000.0,331000.0,-987000.0
JPM,2021.0,121366000.0,,,,,,,61673000.0,11602000.0
JPM,2020.0,119475000.0,,,,,,,35407000.0,6276000.0
JPM,2019.0,115627000.0,,,,,,,44545000.0,8114000.0
JPM,2018.0,109029000.0,,,,,,,40764000.0,8290000.0
JPM,2017.0,98979000.0,,,,,,,35900000.0,11459000.0
KMB,2021.0,19311000.0,13095000.0,6216000.0,3427000.0,2789000.0,-250000.0,-84000.0,2455000.0,552000.0
KMB,2020.0,19140000.0,12318000.0,6822000.0,3578000.0,3244000.0,-244000.0,-70000.0,2930000.0,676000.0
KMB,2019.0,18450000.0,12415000.0,6035000.0,3044000.0,2991000.0,-250000.0,-91000.0,2650000.0,576000.0
KMB,2018.0,18486000.0,12889000.0,5597000.0,3368000.0,2229000.0,-253000.0,-163000.0,1813000.0,471000.0
KMB,2017.0,18259000.0,11706000.0,6553000.0,3254000.0,3299000.0,-308000.0,,2991000.0,776000.0
LRCX,2021.0,15753535.0,8477654.0,7275881.0,2382689.0,4893192.0,-184132.0,82848.0,4791908.0,527157.0
LRCX,2021.0,14626150.0,7820844.0,6805306.0,2323283.0,4482023.0,-188910.0,77691.0,4370804.0,462346.0
LRCX,2020.0,10044736.0,5436043.0,4608693.0,1934891.0,2673802.0,-92007.0,-6817.0,2574978.0,323225.0
LRCX,2019.0,9653559.0,5295100.0,4358459.0,1893727.0,2464732.0,-18492.0,331.0,2446571.0,255141.0
LRCX,2018.0,11076998.0,5911966.0,5165032.0,1951733.0,3213299.0,-11574.0,-49936.0,3151789.0,771108.0
LYV,2021.0,3802660.0,2550272.0,1252388.0,1935146.0,-682758.0,-268219.0,76473.0,-874504.0,35637.0
LYV,2020.0,1861178.0,1402400.0,458778.0,2111467.0,-1652689.0,-215095.0,11119.0,-1856665.0,-28875.0
LYV,2019.0,11547969.0,8467182.0,3080787.0,2758316.0,322471.0,-143115.0,5748.0,185104.0,66892.0
LYV,2018.0,10787800.0,7967932.0,2819868.0,2536963.0,282905.0,-129544.0,-22256.0,131105.0,40765.0
LYV,2017.0,10337448.0,7748791.0,2588657.0,2498229.0,90428.0,-101005.0,1197.0,-9380.0,-17154.0
MRO,2021.0,4014000.0,3282000.0,732000.0,692000.0,40000.0,-213000.0,-345000.0,-518000.0,24000.0
MRO,2020.0,3097000.0,3467000.0,-370000.0,655000.0,-1025000.0,-274000.0,-166000.0,-1465000.0,-14000.0
MRO,2019.0,5063000.0,3714000.0,1349000.0,816000.0,533000.0,-255000.0,114000.0,392000.0,-88000.0
MRO,2018.0,5902000.0,3858000.0,2044000.0,982000.0,1062000.0,-248000.0,613000.0,1427000.0,331000.0
MRO,2017.0,4373000.0,3677000.0,696000.0,992000.0,-296000.0,-343000.0,185000.0,-454000.0,376000.0
MTCH,2021.0,2828614.0,778028.0,2050586.0,1218242.0,832344.0,-139213.0,-44366.0,648765.0,63817.0
MTCH,2020.0,2391269.0,635833.0,1755436.0,1009721.0,745715.0,-174791.0,15861.0,586785.0,32874.0
MTCH,2019.0,4757055.0,1127420.0,3629635.0,3044984.0,584651.0,-153563.0,63423.0,494511.0,-49309.0
MTCH,2018.0,4262892.0,911146.0,3351746.0,2786607.0,565139.0,-109327.0,305746.0,761558.0,3811.0
MTCH,2017.0,3307239.0,651008.0,2656231.0,2467765.0,188466.0,-105295.0,-16213.0,66958.0,-291050.0
MTD,2021.0,3618676.0,1495212.0,2123464.0,1152715.0,970749.0,-41206.0,3022.0,932565.0,178156.0
MTD,2020.0,3085177.0,1284146.0,1801031.0,1016988.0,784043.0,-38616.0,3316.0,748743.0,146004.0
MTD,2019.0,3008652.0,1267441.0,1741211.0,1012823.0,728388.0,-37411.0,-9583.0,681394.0,120285.0
MTD,2018.0,2935586.0,1251208.0,1684378.0,1001397.0,682981.0,-34511.0,3388.0,651858.0,139247.0
MTD,2017.0,2725053.0,1151740.0,1573313.0,959400.0,613913.0,-32785.0,-6906.0,574222.0,198250.0
TAP,2021.0,9954800.0,5863500.0,4091300.0,2537700.0,1553600.0,-261300.0,-1500100.0,-207800.0,240000.0
TAP,2020.0,9654000.0,5885700.0,3768300.0,2437000.0,1331300.0,-271300.0,-1703900.0,-643900.0,301800.0
TAP,2019.0,10579400.0,6378200.0,4201200.0,2728000.0,1473200.0,-272700.0,-720600.0,479900.0,233700.0
TAP,2018.0,10769600.0,6584800.0,4184800.0,2802700.0,1382100.0,-298200.0,275900.0,1359800.0,225200.0
TAP,2017.0,11002800.0,6217200.0,4785600.0,3032400.0,1753200.0,-343300.0,-28200.0,1381700.0,-53200.0
NDAQ,2021.0,5883000.0,3465000.0,2418000.0,869000.0,1549000.0,-118000.0,56000.0,1487000.0,334000.0
NDAQ,2020.0,5627000.0,3510000.0,2117000.0,802000.0,1315000.0,-97000.0,-6000.0,1212000.0,279000.0
NDAQ,2019.0,4262000.0,2434000.0,1828000.0,742000.0,1086000.0,-114000.0,47000.0,1019000.0,245000.0
NDAQ,2018.0,4277000.0,2463000.0,1814000.0,765000.0,1049000.0,-140000.0,155000.0,1064000.0,606000.0
NDAQ,2017.0,3965000.0,2212000.0,1753000.0,710000.0,1043000.0,-136000.0,-27000.0,880000.0,146000.0
NLSN,2021.0,6407000.0,2720000.0,3687000.0,2795000.0,892000.0,-339000.0,-300000.0,253000.0,124000.0
NLSN,2020.0,6290000.0,2760000.0,3530000.0,2736000.0,794000.0,-369000.0,-351000.0,74000.0,67000.0
NLSN,2019.0,6498000.0,2822000.0,3676000.0,2685000.0,991000.0,-391000.0,-1263000.0,-663000.0,-260000.0
NLSN,2018.0,6515000.0,2805000.0,3710000.0,2633000.0,1077000.0,-386000.0,-1573000.0,-882000.0,-182000.0
NLSN,2017.0,6572000.0,2765000.0,3807000.0,2502000.0,1305000.0,-370000.0,-107000.0,828000.0,388000.0
NRG,2021.0,21970000.0,15111000.0,6859000.0,2649000.0,4210000.0,-483000.0,-411000.0,3316000.0,875000.0
NRG,2020.0,9093000.0,6540000.0,2553000.0,1376000.0,1177000.0,-401000.0,-15000.0,761000.0,251000.0
NRG,2019.0,9821000.0,7303000.0,2518000.0,1207000.0,1311000.0,-413000.0,-112000.0,786000.0,-3334000.0
NRG,2018.0,9478000.0,7108000.0,2370000.0,1231000.0,1139000.0,-483000.0,-189000.0,467000.0,7000.0
NRG,2017.0,10629000.0,7536000.0,3093000.0,2030000.0,1063000.0,-890000.0,-1713000.0,-1540000.0,8000.0
OMC,2021.0,14190600.0,11417600.0,2773000.0,582900.0,2190100.0,-220800.0,,1977400.0,496600.0
OMC,2020.0,13171100.0,10989200.0,2181900.0,583100.0,1598800.0,-197600.0,8100.0,1409300.0,381700.0
OMC,2019.0,14953700.0,12194000.0,2759700.0,637400.0,2122300.0,-192700.0,8700.0,1938300.0,504400.0
OMC,2018.0,15290200.0,12437300.0,2852900.0,719400.0,2133500.0,-216900.0,7700.0,1924300.0,492700.0
OMC,2017.0,15273600.0,12481800.0,2791800.0,732100.0,2059700.0,-174800.0,,1884900.0,696200.0
PAYX,2021.0,4207500.0,1276600.0,2930900.0,1311300.0,1619600.0,-34100.0,16500.0,1602000.0,382500.0
PAYX,2021.0,4056800.0,1271200.0,2785600.0,1324900.0,1460700.0,-33500.0,7000.0,1434200.0,336700.0
PAYX,2020.0,4040500.0,1280800.0,2759700.0,1299200.0,1460500.0,-26500.0,3100.0,1437100.0,339000.0
PAYX,2019.0,3772500.0,1177800.0,2594700.0,1223400.0,1371300.0,-4300.0,1000.0,1368000.0,333600.0
PAYX,2018.0,3380900.0,1017800.0,2363100.0,1075600.0,1287500.0,8000.0,600.0,1296100.0,362400.0
PKI,2021.0,5057450.0,2128209.0,2929241.0,1386797.0,1542444.0,-85141.0,-16005.0,1441298.0,307768.0
PKI,2020.0,3782745.0,1672868.0,2109877.0,1123283.0,986594.0,-48702.0,-31528.0,906364.0,178266.0
PKI,2019.0,2883673.0,1487618.0,1396055.0,1004654.0,391401.0,-62132.0,-92127.0,237142.0,9389.0
PKI,2018.0,2777996.0,1437057.0,1340939.0,1005911.0,335028.0,-65835.0,-11510.0,257683.0,20208.0
PKI,2017.0,2256982.0,1183951.0,1073031.0,755571.0,317460.0,-41369.0,20627.0,296718.0,139828.0
PPG,2021.0,16369000.0,9734000.0,6635000.0,4630000.0,2005000.0,-98000.0,-29000.0,1878000.0,437000.0
PPG,2020.0,13834000.0,7777000.0,6057000.0,4270000.0,1787000.0,-115000.0,-310000.0,1362000.0,291000.0
PPG,2019.0,15146000.0,8653000.0,6493000.0,4539000.0,1954000.0,-100000.0,-193000.0,1661000.0,392000.0
PPG,2018.0,15374000.0,9001000.0,6373000.0,4501000.0,1872000.0,-95000.0,-84000.0,1693000.0,353000.0
PPG,2017.0,14750000.0,8204000.0,6546000.0,4472000.0,2074000.0,-85000.0,19000.0,2008000.0,616000.0
PEG,2021.0,9068000.0,6504000.0,2564000.0,1294000.0,1270000.0,-571000.0,-1866000.0,-1167000.0,-505000.0
PEG,2020.0,9603000.0,6171000.0,3432000.0,1321000.0,2111000.0,-585000.0,775000.0,2301000.0,396000.0
PEG,2019.0,10076000.0,6483000.0,3593000.0,1248000.0,2345000.0,-553000.0,158000.0,1950000.0,257000.0
PEG,2018.0,9696000.0,6240000.0,3456000.0,1158000.0,2298000.0,-458000.0,15000.0,1855000.0,417000.0
PEG,2017.0,9084000.0,5669000.0,3415000.0,1986000.0,1429000.0,-370000.0,209000.0,1268000.0,-306000.0
RL,2021.0,5600200.0,1903600.0,3696600.0,2984400.0,712200.0,-45400.0,-91800.0,575000.0,171300.0
RL,2021.0,4400800.0,1539400.0,2861400.0,2638500.0,222900.0,-38800.0,-258900.0,-74800.0,46300.0
RL,2020.0,6159800.0,2506500.0,3653300.0,3237500.0,415800.0,16800.0,-106200.0,326400.0,-57900.0
RL,2019.0,6313000.0,2427000.0,3886000.0,3168300.0,717700.0,20100.0,-155300.0,582500.0,151600.0
RL,2018.0,6182300.0,2430600.0,3751700.0,3095500.0,656200.0,-5900.0,-161100.0,489200.0,326400.0
RSG,2021.0,10915400.0,6475200.0,4440200.0,2374400.0,2065800.0,-309900.0,-256400.0,1499500.0,284000.0
RSG,2020.0,10153600.0,6100500.0,4053100.0,2211800.0,1841300.0,-350400.0,-348200.0,1142700.0,173100.0
RSG,2019.0,10299400.0,6298400.0,4001000.0,2198400.0,1802600.0,-385600.0,-121200.0,1295800.0,222000.0
RSG,2018.0,10040900.0,6150000.0,3890900.0,2173600.0,1717300.0,-382200.0,-14200.0,1320900.0,283300.0
RSG,2017.0,10041500.0,6214600.0,3826900.0,2209500.0,1617400.0,-324900.0,-10400.0,1282100.0,3100.0
SPGI,2021.0,8076000.0,2167000.0,5909000.0,1940000.0,3969000.0,-126000.0,71000.0,3914000.0,882000.0
SPGI,2020.0,7442000.0,2092000.0,5350000.0,1749000.0,3601000.0,-141000.0,-232000.0,3228000.0,694000.0
SPGI,2019.0,6699000.0,1801000.0,4898000.0,1721000.0,3177000.0,-198000.0,-49000.0,2930000.0,627000.0
SPGI,2018.0,6258000.0,1701000.0,4557000.0,1767000.0,2790000.0,-134000.0,25000.0,2681000.0,560000.0
SPGI,2017.0,6063000.0,1713000.0,4350000.0,1740000.0,2610000.0,-149000.0,,2461000.0,823000.0
SRE,2021.0,12184000.0,7127000.0,5057000.0,2388000.0,2669000.0,-963000.0,-1594000.0,112000.0,144000.0
SRE,2020.0,11370000.0,6328000.0,5042000.0,2209000.0,2833000.0,-971000.0,-373000.0,1489000.0,249000.0
SRE,2019.0,10829000.0,6137000.0,4692000.0,2065000.0,2627000.0,-976000.0,83000.0,1734000.0,315000.0
SRE,2018.0,11687000.0,7273000.0,4414000.0,2021000.0,2393000.0,-819000.0,-528000.0,1046000.0,96000.0
SRE,2017.0,11207000.0,6951000.0,4256000.0,1926000.0,2330000.0,-610000.0,-135000.0,1585000.0,1276000.0
SWK,2021.0,17168800.0,11113600.0,6055200.0,3523500.0,2531700.0,-181900.0,-273500.0,2076300.0,260200.0
SWK,2020.0,14534600.0,9566700.0,4967900.0,3089600.0,1878300.0,-205100.0,-406200.0,1267000.0,41400.0
SWK,2019.0,14442200.0,9636700.0,4805500.0,3041000.0,1764500.0,-230400.0,-404100.0,1130000.0,160800.0
SWK,2018.0,13982400.0,9131300.0,4851100.0,3171700.0,1679400.0,-209200.0,-448100.0,1022100.0,416300.0
SWK,2017.0,12747200.0,7969200.0,4778000.0,2980100.0,1797900.0,-182500.0,-89300.0,1526100.0,300500.0
SYY,2021.0,51297843.0,41941094.0,9356749.0,7919507.0,1437242.0,-880137.0,27623.0,584728.0,60519.0
SYY,2021.0,51297843.0,41941094.0,9356749.0,7919507.0,1437242.0,-880137.0,27623.0,584728.0,60519.0
SYY,2020.0,52893310.0,42991646.0,9901664.0,9152159.0,749505.0,-408220.0,-47901.0,293384.0,77909.0
SYY,2019.0,60113922.0,48704935.0,11408987.0,9078837.0,2330150.0,-360423.0,36109.0,2005836.0,331565.0
SYY,2018.0,58727324.0,47641933.0,11085391.0,8756417.0,2328974.0,-395483.0,22733.0,1956224.0,525458.0
TXT,2021.0,12727000.0,10670000.0,2057000.0,1180000.0,877000.0,-150000.0,114000.0,841000.0,65000.0
TXT,2020.0,11651000.0,10094000.0,1557000.0,1045000.0,512000.0,-166000.0,-64000.0,282000.0,-27000.0
TXT,2019.0,13630000.0,11406000.0,2224000.0,1152000.0,1072000.0,-171000.0,41000.0,942000.0,127000.0
TXT,2018.0,13972000.0,11594000.0,2378000.0,1275000.0,1103000.0,-166000.0,447000.0,1384000.0,162000.0
TXT,2017.0,14198000.0,11795000.0,2403000.0,1337000.0,1066000.0,-174000.0,-130000.0,762000.0,456000.0
TJX,2021.0,43224223.0,30728625.0,12495598.0,8467913.0,4027685.0,-173334.0,,3299808.0,788018.0
TJX,2021.0,32136962.0,24533815.0,7603147.0,7020917.0,582230.0,-180734.0,-312233.0,89263.0,-1207.0
TJX,2020.0,41716977.0,29845780.0,11871197.0,7454988.0,4416209.0,-10026.0,,4406183.0,1133990.0
TJX,2019.0,38972934.0,27831177.0,11141757.0,6923564.0,4218193.0,-8860.0,-36122.0,4173211.0,1113413.0
TJX,2018.0,35864664.0,25502167.0,10362497.0,6375071.0,3987426.0,-31588.0,-99250.0,3856588.0,1248640.0
TYL,2021.0,1442035.0,780882.0,661153.0,480434.0,180719.0,,868.0,164033.0,3263.0
TYL,2020.0,1116663.0,574151.0,542512.0,369586.0,172926.0,,2116.0,175042.0,-19778.0
TYL,2019.0,1086427.0,569527.0,516900.0,360533.0,156367.0,,3471.0,159838.0,13311.0
TYL,2018.0,935282.0,495704.0,439578.0,287086.0,152492.0,,3378.0,155870.0,8408.0
TYL,2017.0,840662.0,441522.0,399140.0,238210.0,160930.0,,698.0,161628.0,-2317.0
UAL,2021.0,19854000.0,21799000.0,-1945000.0,-98000.0,-1847000.0,-1470000.0,-768000.0,-4085000.0,-870000.0
UAL,2020.0,15355000.0,20385000.0,-5030000.0,409000.0,-5439000.0,-942000.0,-2441000.0,-8822000.0,-1753000.0
UAL,2019.0,43259000.0,30786000.0,12473000.0,7926000.0,4547000.0,-513000.0,-120000.0,3914000.0,905000.0
UAL,2018.0,41303000.0,30165000.0,11138000.0,7359000.0,3779000.0,-558000.0,-563000.0,2658000.0,529000.0
UAL,2017.0,37736000.0,27056000.0,10680000.0,7006000.0,3674000.0,-502000.0,-173000.0,2999000.0,868000.0
VRSK,2021.0,2946000.0,1053100.0,1892900.0,816200.0,1076700.0,-132100.0,-17400.0,927200.0,226500.0
VRSK,2020.0,2784600.0,993900.0,1790700.0,752600.0,1038100.0,-138200.0,-2400.0,897500.0,184800.0
VRSK,2019.0,2607100.0,976800.0,1630300.0,933400.0,696900.0,-126800.0,-1700.0,568400.0,118500.0
VRSK,2018.0,2395100.0,886200.0,1508900.0,674800.0,834100.0,-129700.0,15300.0,719700.0,121000.0
VRSK,2017.0,2145200.0,783800.0,1361400.0,560200.0,801200.0,-119400.0,9200.0,691000.0,135900.0
VMC,2021.0,5121016.0,3796584.0,1324432.0,450584.0,873848.0,-145473.0,117926.0,846301.0,194965.0
VMC,2020.0,4856826.0,3575345.0,1281481.0,389747.0,891734.0,-134393.0,-13543.0,743798.0,155803.0
VMC,2019.0,4929103.0,3673202.0,1255901.0,402195.0,853706.0,-129000.0,32995.0,757701.0,135198.0
VMC,2018.0,4382869.0,3281924.0,1100945.0,368176.0,732769.0,-137423.0,27944.0,623290.0,105449.0
VMC,2017.0,3890296.0,2889735.0,1000561.0,371280.0,629281.0,-291085.0,23120.0,361316.0,-232075.0
WEC,2021.0,8047500.0,5031800.0,3015700.0,1257100.0,1758600.0,-475400.0,248100.0,1531300.0,217000.0
WEC,2020.0,7241700.0,4351700.0,2890000.0,1183900.0,1706100.0,-493700.0,216900.0,1429300.0,227900.0
WEC,2019.0,7523100.0,4863600.0,2659500.0,1128100.0,1531400.0,-501500.0,229800.0,1259700.0,125000.0
WEC,2018.0,7679500.0,5168400.0,2511100.0,1042700.0,1468400.0,-445100.0,207000.0,1230300.0,169800.0
WEC,2017.0,7648500.0,4869800.0,2778700.0,993500.0,1785200.0,-415700.0,218900.0,1588400.0,383500.0
WHR,2021.0,21968000.0,17247000.0,4721000.0,2102000.0,2619000.0,-59000.0,-39000.0,2521000.0,506000.0
WHR,2020.0,19456000.0,15606000.0,3850000.0,1939000.0,1911000.0,-168000.0,-288000.0,1455000.0,384000.0
WHR,2019.0,20419000.0,16886000.0,3533000.0,2211000.0,1322000.0,-19000.0,249000.0,1552000.0,354000.0
WHR,2018.0,21037000.0,17500000.0,3537000.0,2264000.0,1273000.0,-300000.0,-994000.0,-21000.0,138000.0
WHR,2017.0,21253000.0,17651000.0,3602000.0,2191000.0,1411000.0,-249000.0,-275000.0,887000.0,550000.0
ZBRA,2021.0,5468000.0,2891000.0,2577000.0,1573000.0,1004000.0,-17000.0,-29000.0,958000.0,113000.0
ZBRA,2020.0,4448000.0,2445000.0,2003000.0,1318000.0,685000.0,-76000.0,-49000.0,560000.0,56000.0
ZBRA,2019.0,4485000.0,2385000.0,2100000.0,1376000.0,724000.0,-89000.0,-37000.0,598000.0,54000.0
ZBRA,2018.0,4218000.0,2237000.0,1981000.0,1352000.0,629000.0,-91000.0,-14000.0,524000.0,103000.0
ZBRA,2017.0,3722000.0,2012000.0,1710000.0,1322000.0,388000.0,-227000.0,-73000.0,88000.0,71000.0
ADM,2021.0,80137000.0,74448000.0,5689000.0,2957000.0,2732000.0,-169000.0,495000.0,3058000.0,427000.0
ADM,2020.0,64355000.0,59902000.0,4453000.0,2687000.0,1766000.0,-251000.0,368000.0,1883000.0,101000.0
ADM,2019.0,64656000.0,60509000.0,4147000.0,2493000.0,1654000.0,-210000.0,144000.0,1588000.0,209000.0
ADM,2018.0,64341000.0,60160000.0,4181000.0,2165000.0,2016000.0,-202000.0,246000.0,2060000.0,245000.0
ADM,2017.0,60828000.0,57322000.0,3506000.0,1993000.0,1513000.0,-224000.0,320000.0,1609000.0,7000.0
ALB,2021.0,3312900.0,2286103.0,1026797.0,500365.0,526432.0,-75322.0,-261003.0,190107.0,4321.0
ALB,2020.0,3128909.0,2134056.0,994853.0,489041.0,505812.0,-73116.0,-59177.0,373519.0,54425.0
ALB,2019.0,3589427.0,2331649.0,1257778.0,591655.0,666123.0,-57695.0,-45478.0,562950.0,88161.0
ALB,2018.0,3374950.0,2157694.0,1217256.0,516144.0,701112.0,-52405.0,145994.0,794701.0,144826.0
ALB,2017.0,3071976.0,1961996.0,1109980.0,522231.0,587749.0,-115350.0,-25601.0,446798.0,431817.0
AMT,2021.0,9034200.0,2519100.0,6515100.0,3095300.0,3419800.0,-803000.0,103800.0,2720600.0,232600.0
AMT,2020.0,8041500.0,2227200.0,5814300.0,2686700.0,3127600.0,-753800.0,-552700.0,1821100.0,129600.0
AMT,2019.0,7580300.0,2216800.0,5363500.0,2675100.0,2688400.0,-767400.0,-4600.0,1916400.0,-200.0
AMT,2018.0,7440100.0,2177800.0,5262300.0,3357300.0,1905000.0,-770900.0,20500.0,1154600.0,-110100.0
AMT,2017.0,6663900.0,2056600.0,4607300.0,2608900.0,1998400.0,-703400.0,-38900.0,1256100.0,30700.0
AJG,2021.0,7941700.0,5096400.0,2845300.0,1536200.0,1309100.0,-212400.0,-100900.0,995800.0,8600.0
AJG,2020.0,7009400.0,4500300.0,2509100.0,1468900.0,1040200.0,-196400.0,27100.0,870900.0,12800.0
AJG,2019.0,7119700.0,4830900.0,2288800.0,1542900.0,745900.0,-179800.0,60000.0,626100.0,-89700.0
AJG,2018.0,6934000.0,4983900.0,1950100.0,1322700.0,627400.0,-138400.0,-9600.0,479400.0,-196500.0
AJG,2017.0,6159600.0,4388200.0,1771400.0,1238300.0,533100.0,-124100.0,-30900.0,378100.0,-121100.0
BKNG,2021.0,9215000.0,,,7637000.0,1578000.0,-340000.0,-344000.0,894000.0,512000.0
BKNG,2020.0,6796000.0,,,6216000.0,580000.0,-302000.0,289000.0,567000.0,508000.0
BKNG,2019.0,15066000.0,,,9721000.0,5345000.0,-114000.0,727000.0,5958000.0,1093000.0
BKNG,2018.0,14527000.0,,,9186000.0,5341000.0,-82000.0,-424000.0,4835000.0,837000.0
BKNG,2017.0,12681082.0,250537.0,12430545.0,7892553.0,4537992.0,-96782.0,-42888.0,4398322.0,2057557.0
CCL,2021.0,654000.0,3521000.0,-2867000.0,3972000.0,-6839000.0,-1588000.0,-709000.0,-9135000.0,-32000.0
CCL,2020.0,5594000.0,8245000.0,-2651000.0,4119000.0,-6770000.0,-877000.0,-2607000.0,-10253000.0,-17000.0
CCL,2019.0,20825000.0,12909000.0,7916000.0,4640000.0,3276000.0,-183000.0,-32000.0,3060000.0,71000.0
CCL,2018.0,18881000.0,11089000.0,7792000.0,4467000.0,3325000.0,-180000.0,62000.0,3207000.0,54000.0
CCL,2017.0,17510000.0,10501000.0,7009000.0,4111000.0,2898000.0,-189000.0,-43000.0,2666000.0,60000.0
SCHW,2021.0,17988000.0,,,,,,,7166000.0,1756000.0
SCHW,2020.0,11691000.0,,,,,,,4300000.0,1001000.0
SCHW,2019.0,10721000.0,,,,,,,4848000.0,1144000.0
SCHW,2018.0,10132000.0,,,,,,,4562000.0,1055000.0
